ID,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1,MQ2_2,MQ4_2,MQ6_2,MQ9_2,MQ135_2,MQ136_2,MQ137_2,MQ138_2,MQ2_3,MQ4_3,MQ6_3,MQ9_3,MQ135_3,MQ136_3,MQ137_3,MQ138_3,Temperature,Humidity
S090-70,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.039345423,0.678534798,1.20589343,0.195515784,3.301075061,1.406207956,1.898051648,0.380160808,0.764174223,0.279217954,0.256969688,0.211571024,0.088591724,0.143033456,0.279217954,0.145114557,0.04244735,25.4,56.8
S090-71,S090,0.886874003,0.508075436,0.139238608,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.193710215,0.195515784,3.301075061,1.406207956,1.928570079,0.37883371,0.769263168,0.279217954,0.256969688,0.212481154,0.088591724,0.143262157,0.279217954,0.145584044,0.04244735,25.4,56.8
S090-72,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.193710215,0.195122687,3.213557025,1.44027506,1.928570079,0.380160808,0.759150127,0.279217954,0.256969688,0.212025228,0.088591724,0.143033456,0.278469611,0.145348968,0.04244735,25.4,56.9
S090-73,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.039345423,0.682575845,1.170053514,0.195515784,3.301075061,1.406207956,1.928570079,0.380160808,0.764174223,0.278469611,0.256326799,0.211571024,0.088487672,0.143491499,0.279217954,0.145819784,0.04244735,25.4,56.9
S090-74,S090,0.886874003,0.508075436,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.181765914,0.195515784,3.39345521,1.423041096,1.928570079,0.37883371,0.764174223,0.278469611,0.256969688,0.211571024,0.088487672,0.143491499,0.278469611,0.145584044,0.042374332,25.4,56.8
S090-75,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.181765914,0.195515784,3.301075061,1.423041096,1.928570079,0.380160808,0.769263168,0.279217954,0.257615506,0.210667835,0.088487672,0.143491499,0.279217954,0.145584044,0.042410829,25.4,56.8
S090-76,S090,0.880171918,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.181765914,0.195910259,3.39345521,1.423041096,1.898051648,0.380160808,0.769263168,0.278469611,0.256969688,0.211571024,0.088487672,0.143033456,0.278469611,0.145819784,0.042374332,25.4,56.9
S090-77,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.193710215,0.195515784,3.301075061,1.423041096,1.960072987,0.37883371,0.759150127,0.278469611,0.257615506,0.211571024,0.088487672,0.143262157,0.279217954,0.145584044,0.042374332,25.4,56.9
S090-78,S090,0.880171918,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.682575845,1.181765914,0.195122687,3.301075061,1.423041096,1.928570079,0.380160808,0.764174223,0.278469611,0.256969688,0.211571024,0.088487672,0.143491499,0.278469611,0.145584044,0.042337885,25.4,57
S090-79,S090,0.886874003,0.505779366,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.181765914,0.195122687,3.39345521,1.406207956,1.898051648,0.380160808,0.769263168,0.279217954,0.256969688,0.212025228,0.088383818,0.143721455,0.278469611,0.145584044,0.042374332,25.4,57
S090-80,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.193710215,0.195515784,3.301075061,1.423041096,1.928570079,0.37883371,0.764174223,0.279970013,0.257615506,0.211118568,0.088487672,0.143952052,0.279217954,0.145819784,0.042374332,25.4,57
S090-81,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.193710215,0.195122687,3.39345521,1.406207956,1.898051648,0.380160808,0.754189623,0.278469611,0.256969688,0.211118568,0.088383818,0.143721455,0.278469611,0.145348968,0.042410829,25.4,57
S090-82,S090,0.886874003,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.181765914,0.195122687,3.39345521,1.406207956,1.928570079,0.37883371,0.764174223,0.278469611,0.256969688,0.211571024,0.088383818,0.143262157,0.278469611,0.145114557,0.042374332,25.4,57.1
S090-83,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.181765914,0.195515784,3.213557025,1.38976176,1.960072987,0.380160808,0.764174223,0.278469611,0.256969688,0.211571024,0.088487672,0.142577899,0.277724935,0.145348968,0.042337885,25.4,57.1
S090-84,S090,0.886874003,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.20589343,0.195515784,3.301075061,1.423041096,1.928570079,0.37883371,0.764174223,0.278469611,0.256326799,0.212481154,0.088487672,0.143033456,0.278469611,0.145114557,0.042410829,25.4,57.1
S090-85,S090,0.886874003,0.508075436,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039345423,0.678534798,1.193710215,0.195515784,3.301075061,1.423041096,1.928570079,0.380160808,0.764174223,0.278469611,0.257615506,0.211571024,0.088591724,0.14280537,0.278469611,0.145348968,0.042374332,25.4,57.1
S090-86,S090,0.886874003,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.181765914,0.195515784,3.301075061,1.406207956,1.960072987,0.37883371,0.764174223,0.278469611,0.256969688,0.211571024,0.088487672,0.143721455,0.278469611,0.145114557,0.042265113,25.4,57.1
S090-87,S090,0.886874003,0.508075436,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.181765914,0.195515784,3.213557025,1.406207956,1.928570079,0.37883371,0.764174223,0.279217954,0.256969688,0.211571024,0.088591724,0.143952052,0.278469611,0.145114557,0.042337885,25.4,57.1
S090-88,S090,0.880171918,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.193710215,0.195515784,3.213557025,1.423041096,1.898051648,0.380160808,0.764174223,0.279217954,0.256326799,0.211571024,0.088695972,0.143952052,0.279970013,0.145348968,0.042374332,25.4,57
S090-89,S090,0.886874003,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.682575845,1.181765914,0.195515784,3.301075061,1.406207956,1.928570079,0.37883371,0.764174223,0.278469611,0.258264301,0.211118568,0.088487672,0.143491499,0.279217954,0.145348968,0.042337885,25.4,57
S090-90,S090,0.880171918,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039245851,0.682575845,1.170053514,0.195515784,3.301075061,1.406207956,1.960072987,0.380160808,0.769263168,0.278469611,0.256969688,0.211118568,0.088487672,0.143033456,0.278469611,0.145114557,0.042337885,25.4,56.9
S090-91,S090,0.880171918,0.505779366,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.193710215,0.195515784,3.213557025,1.406207956,1.928570079,0.380160808,0.769263168,0.279217954,0.257615506,0.211118568,0.088487672,0.143033456,0.278469611,0.145348968,0.042374332,25.4,56.9
S090-92,S090,0.880171918,0.505779366,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.181765914,0.195515784,3.213557025,1.406207956,1.960072987,0.380160808,0.764174223,0.278469611,0.256969688,0.211118568,0.088591724,0.143033456,0.279217954,0.145348968,0.042337885,25.4,56.9
S090-93,S090,0.886874003,0.505779366,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.674539648,1.181765914,0.195910259,3.213557025,1.406207956,1.960072987,0.380160808,0.769263168,0.279217954,0.256969688,0.211118568,0.088591724,0.142577899,0.279217954,0.145348968,0.042374332,25.4,56.9
S090-94,S090,0.886874003,0.505779366,0.138803403,0.16042805,0.427780924,0.575635542,0.522280369,0.0393122,0.674539648,1.181765914,0.195515784,3.213557025,1.423041096,1.928570079,0.37883371,0.764174223,0.278469611,0.256969688,0.211118568,0.088591724,0.142351068,0.278469611,0.144880762,0.042337885,25.4,56.8
S090-95,S090,0.880171918,0.508075436,0.13902071,0.16070671,0.427780924,0.575635542,0.522280369,0.0393122,0.678534798,1.170053514,0.195515784,3.301075061,1.406207956,1.928570079,0.380160808,0.764174223,0.277724935,0.257615506,0.211571024,0.088487672,0.14280537,0.278469611,0.144880762,0.042374332,25.4,56.8
S090-96,S090,0.880171918,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.0393122,0.682575845,1.193710215,0.195515784,3.213557025,1.38976176,1.928570079,0.37883371,0.764174223,0.278469611,0.256969688,0.211571024,0.088591724,0.142577899,0.279217954,0.144880762,0.042410829,25.4,56.8
S090-97,S090,0.886874003,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.0393122,0.674539648,1.193710215,0.195515784,3.301075061,1.406207956,1.898051648,0.37883371,0.764174223,0.279217954,0.256969688,0.211118568,0.088487672,0.14280537,0.279217954,0.144880762,0.042410829,25.4,56.8
S090-98,S090,0.880171918,0.505779366,0.138803403,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.682575845,1.181765914,0.195515784,3.213557025,1.406207956,1.928570079,0.37883371,0.759150127,0.278469611,0.256326799,0.211571024,0.088487672,0.14280537,0.278469611,0.144880762,0.042337885,25.4,56.9
S090-99,S090,0.886874003,0.505779366,0.13902071,0.16042805,0.427780924,0.575635542,0.522280369,0.039279001,0.678534798,1.181765914,0.195515784,3.39345521,1.406207956,1.928570079,0.37883371,0.759150127,0.278469611,0.256969688,0.211571024,0.088591724,0.143033456,0.279217954,0.144647631,0.042374332,25.4,56.9
S080-0,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038234845,0.659002991,1.13624228,0.19164713,3.213557025,1.373689366,1.868472239,0.367270028,0.769263168,0.271896803,0.255049807,0.209771561,0.077676173,0.187912134,0.271896803,0.142124828,0.040634006,25.7,58
S080-1,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038234845,0.659002991,1.147298034,0.192027873,3.213557025,1.373689366,1.839789178,0.367270028,0.769263168,0.272613005,0.255049807,0.209325946,0.077676173,0.188279808,0.272613005,0.142124828,0.040634006,25.7,58
S080-2,S080,0.867059131,0.492408198,0.136661687,0.155288114,0.414855469,0.553091094,0.501246117,0.038170711,0.659002991,1.147298034,0.19164713,3.213557025,1.357978125,1.839789178,0.367270028,0.769263168,0.271184046,0.254415655,0.209325946,0.07742173,0.187912134,0.272613005,0.141899203,0.040599454,25.7,58
S080-3,S080,0.867059131,0.492408198,0.136873334,0.155288114,0.414855469,0.555816117,0.501246117,0.038170711,0.659002991,1.15856637,0.192027873,3.213557025,1.373689366,1.811962326,0.366025965,0.764174223,0.271896803,0.254415655,0.209771561,0.077506413,0.187912134,0.272613005,0.142351068,0.040668633,25.7,58
S080-4,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.553091094,0.501246117,0.038170711,0.662822055,1.13624228,0.19164713,3.213557025,1.373689366,1.868472239,0.367270028,0.759150127,0.271896803,0.255049807,0.209325946,0.077506413,0.187912134,0.272613005,0.142124828,0.040634006,25.7,58
S080-5,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.553091094,0.501246117,0.038170711,0.659002991,1.15856637,0.192027873,3.213557025,1.373689366,1.868472239,0.367270028,0.769263168,0.271896803,0.255049807,0.209325946,0.077506413,0.187545714,0.272613005,0.142351068,0.040668633,25.7,58
S080-6,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038138718,0.659002991,1.147298034,0.19164713,3.213557025,1.373689366,1.868472239,0.368522041,0.764174223,0.271896803,0.254415655,0.209325946,0.07742173,0.187545714,0.273332678,0.142124828,0.040599454,25.8,58.1
S080-7,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038170711,0.659002991,1.15856637,0.19164713,3.301075061,1.342616052,1.868472239,0.368522041,0.769263168,0.271896803,0.255049807,0.208882054,0.077506413,0.187912134,0.272613005,0.142351068,0.040634006,25.8,58.1
S080-8,S080,0.867059131,0.492408198,0.136661687,0.155288114,0.413291524,0.553091094,0.501246117,0.038170711,0.659002991,1.147298034,0.192027873,3.301075061,1.342616052,1.811962326,0.367270028,0.764174223,0.271896803,0.255049807,0.209771561,0.077506413,0.187912134,0.273332678,0.142351068,0.040668633,25.7,58.2
S080-9,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038202778,0.662822055,1.15856637,0.19164713,3.213557025,1.373689366,1.898051648,0.367270028,0.759150127,0.271896803,0.255049807,0.209325946,0.077506413,0.187912134,0.272613005,0.142351068,0.040703284,25.7,58.2
S080-10,S080,0.867059131,0.492408198,0.136661687,0.155288114,0.413291524,0.553091094,0.501246117,0.038170711,0.659002991,1.147298034,0.191267741,3.301075061,1.357978125,1.868472239,0.368522041,0.764174223,0.271184046,0.253784382,0.208882054,0.07742173,0.187545714,0.272613005,0.142351068,0.040668633,25.8,58.3
S080-11,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038202778,0.659002991,1.147298034,0.191267741,3.213557025,1.373689366,1.868472239,0.367270028,0.759150127,0.271896803,0.254415655,0.208882054,0.077506413,0.187912134,0.271896803,0.14280537,0.040737959,25.8,58.3
S080-12,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038234845,0.659002991,1.15856637,0.19164713,3.301075061,1.38976176,1.811962326,0.367270028,0.764174223,0.271896803,0.255049807,0.209325946,0.077506413,0.188279808,0.273332678,0.14280537,0.040737959,25.7,58.3
S080-13,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038234845,0.659002991,1.15856637,0.192027873,3.213557025,1.357978125,1.868472239,0.368522041,0.764174223,0.271896803,0.254415655,0.209325946,0.077591219,0.187545714,0.272613005,0.142577899,0.040737959,25.7,58.3
S080-14,S080,0.860644246,0.490244949,0.136661687,0.155288114,0.413291524,0.553091094,0.501246117,0.038234845,0.659002991,1.147298034,0.19164713,3.213557025,1.373689366,1.868472239,0.367270028,0.769263168,0.271896803,0.254415655,0.208882054,0.077506413,0.187545714,0.273332678,0.142351068,0.040703284,25.7,58.3
S080-15,S080,0.867059131,0.492408198,0.136661687,0.155288114,0.413291524,0.553091094,0.501246117,0.038299101,0.659002991,1.13624228,0.191267741,3.301075061,1.357978125,1.839789178,0.368522041,0.764174223,0.272613005,0.255049807,0.209771561,0.077506413,0.188279808,0.273332678,0.142124828,0.040772684,25.7,58.3
S080-16,S080,0.860644246,0.492408198,0.136661687,0.155288114,0.413291524,0.553091094,0.501246117,0.038331291,0.659002991,1.15856637,0.192027873,3.39345521,1.357978125,1.839789178,0.367270028,0.769263168,0.271896803,0.255049807,0.209325946,0.077591219,0.188279808,0.273332678,0.14280537,0.040807458,25.8,58.2
S080-17,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038331291,0.659002991,1.15856637,0.19164713,3.301075061,1.342616052,1.839789178,0.368522041,0.764174223,0.271896803,0.255049807,0.209771561,0.07742173,0.188279808,0.273332678,0.143033456,0.040772684,25.8,58.2
S080-18,S080,0.860644246,0.490244949,0.136450607,0.155288114,0.413291524,0.553091094,0.501246117,0.038299101,0.659002991,1.147298034,0.19164713,3.301075061,1.373689366,1.868472239,0.367270028,0.769263168,0.271184046,0.254415655,0.209325946,0.07742173,0.188279808,0.273332678,0.142577899,0.040737959,25.8,58
S080-19,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.501246117,0.038331291,0.659002991,1.147298034,0.19164713,3.213557025,1.373689366,1.839789178,0.368522041,0.764174223,0.271896803,0.253784382,0.209325946,0.077506413,0.188279808,0.272613005,0.142577899,0.040807458,25.8,58
S080-20,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.413291524,0.553091094,0.503503008,0.038395745,0.662822055,1.15856637,0.192027873,3.301075061,1.357978125,1.868472239,0.367270028,0.769263168,0.271896803,0.255049807,0.209771561,0.077337194,0.188648762,0.27405582,0.14280537,0.040807458,25.8,57.9
S080-21,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.413291524,0.553091094,0.503503008,0.038395745,0.662822055,1.147298034,0.19164713,3.213557025,1.373689366,1.868472239,0.367270028,0.764174223,0.272613005,0.254415655,0.209771561,0.07742173,0.188279808,0.273332678,0.142577899,0.040842232,25.8,57.9
S080-22,S080,0.867059131,0.492408198,0.136450607,0.155551491,0.413291524,0.553091094,0.501246117,0.038363506,0.659002991,1.147298034,0.19164713,3.301075061,1.357978125,1.898051648,0.368522041,0.769263168,0.272613005,0.254415655,0.209325946,0.077337194,0.188279808,0.272613005,0.142351068,0.040807458,25.7,57.9
S080-23,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.413291524,0.553091094,0.503503008,0.038395745,0.659002991,1.147298034,0.192027873,3.301075061,1.357978125,1.868472239,0.367270028,0.769263168,0.272613005,0.253784382,0.209771561,0.07742173,0.188279808,0.27405582,0.142351068,0.04087708,25.7,57.9
S080-24,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.553091094,0.503503008,0.038428009,0.662822055,1.125393202,0.19164713,3.213557025,1.357978125,1.811962326,0.369782077,0.769263168,0.271896803,0.255049807,0.209325946,0.07742173,0.188648762,0.272613005,0.142351068,0.04087708,25.7,57.9
S080-25,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.553091094,0.503503008,0.038428009,0.659002991,1.125393202,0.192027873,3.301075061,1.38976176,1.839789178,0.369782077,0.774418165,0.273332678,0.253784382,0.209325946,0.077252806,0.188279808,0.272613005,0.142577899,0.04087708,25.7,57.9
S080-26,S080,0.867059131,0.490244949,0.136661687,0.155288114,0.414855469,0.553091094,0.503503008,0.038363506,0.662822055,1.15856637,0.19164713,3.39345521,1.357978125,1.868472239,0.368522041,0.764174223,0.271896803,0.254415655,0.209325946,0.077252806,0.188279808,0.273332678,0.142577899,0.040807458,25.8,57.8
S080-27,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.553091094,0.503503008,0.038428009,0.659002991,1.13624228,0.192409944,3.301075061,1.357978125,1.839789178,0.368522041,0.764174223,0.272613005,0.254415655,0.209325946,0.077337194,0.188648762,0.272613005,0.142577899,0.04087708,25.8,57.8
S080-28,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.553091094,0.503503008,0.038395745,0.655226108,1.15856637,0.192027873,3.39345521,1.38976176,1.784953906,0.368522041,0.769263168,0.271896803,0.254415655,0.209771561,0.07742173,0.188648762,0.273332678,0.142577899,0.040842232,25.8,57.8
S080-29,S080,0.867059131,0.490244949,0.136873334,0.155815656,0.414855469,0.553091094,0.503503008,0.038395745,0.662822055,1.147298034,0.192027873,3.301075061,1.357978125,1.868472239,0.368522041,0.754189623,0.272613005,0.254415655,0.209325946,0.077337194,0.188648762,0.273332678,0.142351068,0.04087708,25.8,57.8
S080-30,S080,0.860644246,0.490244949,0.136450607,0.155551491,0.413291524,0.553091094,0.501246117,0.038363506,0.659002991,1.147298034,0.192027873,3.39345521,1.38976176,1.868472239,0.368522041,0.764174223,0.271896803,0.254415655,0.209325946,0.077337194,0.188648762,0.273332678,0.142124828,0.040842232,25.8,57.9
S080-31,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038363506,0.662822055,1.147298034,0.192027873,3.39345521,1.373689366,1.839789178,0.369782077,0.764174223,0.272613005,0.254415655,0.209771561,0.077337194,0.188648762,0.273332678,0.142351068,0.04087708,25.8,57.9
S080-32,S080,0.867059131,0.490244949,0.136661687,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.15856637,0.192027873,3.301075061,1.357978125,1.868472239,0.368522041,0.769263168,0.272613005,0.254415655,0.209771561,0.077337194,0.188648762,0.27405582,0.142351068,0.04094685,25.8,58
S080-33,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.192027873,3.213557025,1.373689366,1.839789178,0.371050209,0.764174223,0.272613005,0.254415655,0.209771561,0.077506413,0.188648762,0.27405582,0.14280537,0.040911953,25.8,58
S080-34,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038331291,0.659002991,1.147298034,0.19164713,3.301075061,1.373689366,1.898051648,0.369782077,0.764174223,0.271896803,0.254415655,0.209325946,0.077168541,0.188648762,0.273332678,0.142351068,0.040842232,25.8,57.9
S080-35,S080,0.867059131,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038363506,0.659002991,1.15856637,0.19164713,3.39345521,1.373689366,1.868472239,0.369782077,0.764174223,0.271896803,0.254415655,0.209771561,0.077252806,0.188648762,0.273332678,0.142351068,0.04087708,25.8,57.9
S080-36,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038363506,0.662822055,1.125393202,0.192027873,3.301075061,1.373689366,1.839789178,0.369782077,0.764174223,0.271896803,0.254415655,0.209325946,0.077337194,0.188648762,0.27405582,0.142351068,0.04087708,25.8,58
S080-37,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.662822055,1.13624228,0.192027873,3.39345521,1.373689366,1.898051648,0.368522041,0.769263168,0.272613005,0.254415655,0.209771561,0.07742173,0.188648762,0.273332678,0.142577899,0.040911953,25.8,58
S080-38,S080,0.860644246,0.492408198,0.136661687,0.155288114,0.414855469,0.555816117,0.503503008,0.038331291,0.659002991,1.147298034,0.19164713,3.39345521,1.373689366,1.898051648,0.369782077,0.764174223,0.271896803,0.254415655,0.209325946,0.077252806,0.188279808,0.273332678,0.142351068,0.04087708,25.8,58.1
S080-39,S080,0.860644246,0.492408198,0.137085522,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.19164713,3.39345521,1.373689366,1.898051648,0.369782077,0.759150127,0.272613005,0.255049807,0.209771561,0.077337194,0.188648762,0.273332678,0.142577899,0.04094685,25.8,58.1
S080-40,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.125393202,0.19164713,3.301075061,1.357978125,1.898051648,0.369782077,0.769263168,0.271896803,0.254415655,0.209771561,0.077252806,0.188648762,0.273332678,0.142577899,0.040911953,25.8,58.1
S080-41,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038428009,0.655226108,1.147298034,0.192027873,3.301075061,1.357978125,1.868472239,0.371050209,0.769263168,0.272613005,0.254415655,0.209325946,0.07742173,0.188279808,0.273332678,0.142351068,0.040981796,25.8,58.1
S080-42,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.19164713,3.39345521,1.373689366,1.868472239,0.369782077,0.769263168,0.271896803,0.254415655,0.209325946,0.077252806,0.188648762,0.273332678,0.142351068,0.040911953,25.8,58.1
S080-43,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038428009,0.655226108,1.13624228,0.192027873,3.301075061,1.373689366,1.868472239,0.369782077,0.764174223,0.272613005,0.255049807,0.209325946,0.077337194,0.188648762,0.272613005,0.142577899,0.04094685,25.8,58.1
S080-44,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.13624228,0.19164713,3.491114218,1.357978125,1.868472239,0.369782077,0.764174223,0.271896803,0.254415655,0.209771561,0.077252806,0.188648762,0.273332678,0.142577899,0.040911953,25.8,57.9
S080-45,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.147298034,0.192027873,3.39345521,1.373689366,1.898051648,0.369782077,0.769263168,0.271184046,0.254415655,0.209325946,0.077337194,0.188648762,0.273332678,0.142577899,0.040911953,25.8,57.9
S080-46,S080,0.860644246,0.492408198,0.136661687,0.155551491,0.414855469,0.555816117,0.503503008,0.038331291,0.659002991,1.147298034,0.19164713,3.39345521,1.357978125,1.898051648,0.369782077,0.769263168,0.271896803,0.254415655,0.209325946,0.077168541,0.188279808,0.273332678,0.142351068,0.040842232,25.8,57.9
S080-47,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.503503008,0.038363506,0.662822055,1.147298034,0.192027873,3.301075061,1.373689366,1.839789178,0.369782077,0.764174223,0.272613005,0.254415655,0.209771561,0.077168541,0.188648762,0.27405582,0.142351068,0.04094685,25.8,57.9
S080-48,S080,0.867059131,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038363506,0.659002991,1.147298034,0.19164713,3.301075061,1.373689366,1.868472239,0.369782077,0.764174223,0.271896803,0.253784382,0.209771561,0.077084424,0.188279808,0.273332678,0.142351068,0.04094685,25.8,57.8
S080-49,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.13624228,0.192027873,3.39345521,1.373689366,1.868472239,0.369782077,0.764174223,0.271896803,0.254415655,0.209325946,0.077084424,0.188279808,0.273332678,0.142351068,0.040911953,25.8,57.8
S080-50,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038363506,0.662822055,1.13624228,0.19164713,3.39345521,1.373689366,1.868472239,0.369782077,0.769263168,0.271896803,0.254415655,0.209325946,0.077084424,0.188279808,0.273332678,0.142124828,0.040911953,25.8,57.8
S080-51,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038395745,0.659002991,1.15856637,0.192027873,3.301075061,1.357978125,1.868472239,0.371050209,0.754189623,0.272613005,0.255049807,0.209771561,0.077168541,0.188279808,0.273332678,0.142351068,0.04094685,25.8,57.8
S080-52,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038428009,0.662822055,1.147298034,0.19164713,3.301075061,1.373689366,1.868472239,0.368522041,0.764174223,0.272613005,0.255049807,0.209325946,0.077252806,0.187912134,0.27405582,0.142351068,0.040981796,25.8,57.8
S080-53,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.13624228,0.192027873,3.301075061,1.357978125,1.811962326,0.369782077,0.769263168,0.272613005,0.254415655,0.210218849,0.077252806,0.188279808,0.27405582,0.142351068,0.041016792,25.8,57.8
S080-54,S080,0.860644246,0.492408198,0.136873334,0.155551491,0.414855469,0.555816117,0.503503008,0.038428009,0.659002991,1.147298034,0.192027873,3.39345521,1.357978125,1.868472239,0.371050209,0.764174223,0.272613005,0.254415655,0.209325946,0.077168541,0.188648762,0.273332678,0.142351068,0.040981796,25.8,57.8
S080-55,S080,0.867059131,0.492408198,0.136873334,0.155815656,0.414855469,0.555816117,0.505779366,0.038460322,0.662822055,1.13624228,0.192409944,3.39345521,1.373689366,1.868472239,0.369782077,0.764174223,0.272613005,0.254415655,0.209325946,0.077252806,0.188648762,0.273332678,0.14280537,0.041016792,25.8,57.8
